2025-09-11 11:56:11.105585049 +0200 CEST m=+0.617649617,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:11.148326766 +0200 CEST m=+0.660391337
2025-09-11 11:56:11.116920562 +0200 CEST m=+0.628985129,
2025-09-11 11:56:11.148344338 +0200 CEST m=+0.660408908
2025-09-11 11:56:11.131970666 +0200 CEST m=+0.644035235,
2025-09-11 11:56:11.227167487 +0200 CEST m=+0.739232057
2025-09-11 11:56:11.148367153 +0200 CEST m=+0.660431715,
2025-09-11 11:56:11.227205766 +0200 CEST m=+0.739270335
2025-09-11 11:56:11.162686359 +0200 CEST m=+0.674750931,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:11.227224907 +0200 CEST m=+0.739289477
2025-09-11 11:56:11.175209161 +0200 CEST m=+0.687273732,
2025-09-11 11:56:11.227244388 +0200 CEST m=+0.739308958
2025-09-11 11:56:11.18894062 +0200 CEST m=+0.701005191,
2025-09-11 11:56:11.22726366 +0200 CEST m=+0.739328229
2025-09-11 11:56:11.20203586 +0200 CEST m=+0.714100430,
2025-09-11 11:56:11.227281259 +0200 CEST m=+0.739345828
2025-09-11 11:56:11.212154746 +0200 CEST m=+0.724219320,
2025-09-11 11:56:11.306897327 +0200 CEST m=+0.818961902
2025-09-11 11:56:11.227306128 +0200 CEST m=+0.739370699,
2025-09-11 11:56:11.3076089 +0200 CEST m=+0.819673468
2025-09-11 11:56:11.241409351 +0200 CEST m=+0.753473920,
2025-09-11 11:56:11.308163834 +0200 CEST m=+0.820228402
2025-09-11 11:56:11.254794778 +0200 CEST m=+0.766859349,
2025-09-11 11:56:11.308714475 +0200 CEST m=+0.820779044
2025-09-11 11:56:11.269027184 +0200 CEST m=+0.781091752,
2025-09-11 11:56:11.309253944 +0200 CEST m=+0.821318512
2025-09-11 11:56:11.280826611 +0200 CEST m=+0.792891179,
2025-09-11 11:56:11.309567006 +0200 CEST m=+0.821631573
2025-09-11 11:56:11.293913771 +0200 CEST m=+0.805978340,
2025-09-11 11:56:11.388877335 +0200 CEST m=+0.900941906
2025-09-11 11:56:11.309909162 +0200 CEST m=+0.821973731,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:11.388924876 +0200 CEST m=+0.900989438
2025-09-11 11:56:11.324347431 +0200 CEST m=+0.836412000,
2025-09-11 11:56:11.388944355 +0200 CEST m=+0.901008925
2025-09-11 11:56:11.33792591 +0200 CEST m=+0.849990488,
2025-09-11 11:56:11.388967081 +0200 CEST m=+0.901031651
2025-09-11 11:56:11.349776488 +0200 CEST m=+0.861841058,
2025-09-11 11:56:11.388985288 +0200 CEST m=+0.901049859
2025-09-11 11:56:11.362448481 +0200 CEST m=+0.874513049,
2025-09-11 11:56:11.389007555 +0200 CEST m=+0.901072125
2025-09-11 11:56:11.375088386 +0200 CEST m=+0.887152955,
2025-09-11 11:56:11.48005284 +0200 CEST m=+0.992117410
2025-09-11 11:56:11.389032105 +0200 CEST m=+0.901096675,
2025-09-11 11:56:11.480361316 +0200 CEST m=+0.992425885
2025-09-11 11:56:11.406821858 +0200 CEST m=+0.918886433,
2025-09-11 11:56:11.480638097 +0200 CEST m=+0.992702670
2025-09-11 11:56:11.422600001 +0200 CEST m=+0.934664569,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:11.4809364 +0200 CEST m=+0.993000971
2025-09-11 11:56:11.439217402 +0200 CEST m=+0.951281970,
2025-09-11 11:56:11.481260305 +0200 CEST m=+0.993324878
2025-09-11 11:56:11.451723287 +0200 CEST m=+0.963787867,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:11.481561952 +0200 CEST m=+0.993626522
2025-09-11 11:56:11.46456936 +0200 CEST m=+0.976633928,
2025-09-11 11:56:11.559638633 +0200 CEST m=+1.071703201
2025-09-11 11:56:11.481920523 +0200 CEST m=+0.993985096,
2025-09-11 11:56:11.559675066 +0200 CEST m=+1.071739633
2025-09-11 11:56:11.495064989 +0200 CEST m=+1.007129569,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:11.559698395 +0200 CEST m=+1.071762963
2025-09-11 11:56:11.51018011 +0200 CEST m=+1.022244677,
2025-09-11 11:56:11.559721183 +0200 CEST m=+1.071785751
2025-09-11 11:56:11.521980155 +0200 CEST m=+1.034044726,
2025-09-11 11:56:11.559738181 +0200 CEST m=+1.071802750
2025-09-11 11:56:11.533950549 +0200 CEST m=+1.046015127,
2025-09-11 11:56:11.559754524 +0200 CEST m=+1.071819092
2025-09-11 11:56:11.545411089 +0200 CEST m=+1.057475658,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:11.638694084 +0200 CEST m=+1.150758677
2025-09-11 11:56:11.559891466 +0200 CEST m=+1.071956034,
2025-09-11 11:56:11.638812812 +0200 CEST m=+1.150877386
2025-09-11 11:56:11.57416843 +0200 CEST m=+1.086233001,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:11.638873686 +0200 CEST m=+1.150938261
2025-09-11 11:56:11.585083518 +0200 CEST m=+1.097148091,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:11.638931792 +0200 CEST m=+1.150996367
2025-09-11 11:56:11.600632575 +0200 CEST m=+1.112697147,
