date, request
2025-09-11 11:32:12.492204089 +0200 CEST m=+22.429296472,/documentation
2025-09-11 11:32:12.5266411 +0200 CEST m=+22.463733482,/favicon.ico
2025-09-11 11:32:17.955235327 +0200 CEST m=+27.892327712,/
