2025-09-11 11:58:00.279524821 +0200 CEST m=+2.549863596,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:00.279537472 +0200 CEST m=+2.549876247,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:00.358156719 +0200 CEST m=+2.628495497,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:00.441139378 +0200 CEST m=+2.711478158,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:00.689370942 +0200 CEST m=+2.959709719,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:00.881453617 +0200 CEST m=+3.151792400,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:00.88168246 +0200 CEST m=+3.152021245,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:00.969343753 +0200 CEST m=+3.239682537,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:01.062250932 +0200 CEST m=+3.332589722,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:01.282281825 +0200 CEST m=+3.552620608,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:01.282354952 +0200 CEST m=+3.552693737,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:01.373827722 +0200 CEST m=+3.644166505,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:01.481452418 +0200 CEST m=+3.751791207,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:01.569719532 +0200 CEST m=+3.840058318,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:01.80024619 +0200 CEST m=+4.070584973,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:01.891243416 +0200 CEST m=+4.161582198,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:01.978986488 +0200 CEST m=+4.249325272,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:02.250216971 +0200 CEST m=+4.520555757,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:02.658268125 +0200 CEST m=+4.928606911,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:02.759646556 +0200 CEST m=+5.029985349,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:02.942387914 +0200 CEST m=+5.212726702,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:03.097538056 +0200 CEST m=+5.367876858,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:03.097764433 +0200 CEST m=+5.368103229,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:03.200076655 +0200 CEST m=+5.470415436,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:03.200115531 +0200 CEST m=+5.470454310,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:03.295881082 +0200 CEST m=+5.566219862,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:03.295953354 +0200 CEST m=+5.566292134,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:03.295993396 +0200 CEST m=+5.566332176,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:03.496860915 +0200 CEST m=+5.767199700,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:03.588614532 +0200 CEST m=+5.858953328,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:03.991155785 +0200 CEST m=+6.261494587,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:04.079014616 +0200 CEST m=+6.349353400,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:04.079055007 +0200 CEST m=+6.349393788,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:04.079071852 +0200 CEST m=+6.349410633,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:04.274679367 +0200 CEST m=+6.545018172,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:04.365240538 +0200 CEST m=+6.635579325,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:04.597931144 +0200 CEST m=+6.868269961,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:04.775384251 +0200 CEST m=+7.045723059,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:04.775473487 +0200 CEST m=+7.045812296,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:04.962151569 +0200 CEST m=+7.232490348,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:04.962187962 +0200 CEST m=+7.232526739,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.031685965 +0200 CEST m=+7.302024746,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.031718983 +0200 CEST m=+7.302057759,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.031731892 +0200 CEST m=+7.302070669,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.130370469 +0200 CEST m=+7.400709278,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.130422009 +0200 CEST m=+7.400760791,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.130440684 +0200 CEST m=+7.400779467,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.207344932 +0200 CEST m=+7.477683710,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.207381377 +0200 CEST m=+7.477720156,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.30041349 +0200 CEST m=+7.570752273,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.484123297 +0200 CEST m=+7.754462082,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.484164403 +0200 CEST m=+7.754503184,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.664063207 +0200 CEST m=+7.934401990,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.752184952 +0200 CEST m=+8.022523738,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.752272779 +0200 CEST m=+8.022611566,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.752319402 +0200 CEST m=+8.022658184,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:05.846857234 +0200 CEST m=+8.117196019,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.039037138 +0200 CEST m=+8.309375919,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.234593702 +0200 CEST m=+8.504932485,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.234635958 +0200 CEST m=+8.504974738,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.234655374 +0200 CEST m=+8.504994154,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.234676301 +0200 CEST m=+8.505015081,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.234694498 +0200 CEST m=+8.505033278,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.348774564 +0200 CEST m=+8.619113363,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.349153096 +0200 CEST m=+8.619491888,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.349220298 +0200 CEST m=+8.619559080,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.445321798 +0200 CEST m=+8.715660578,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.535958042 +0200 CEST m=+8.806296823,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.6461546 +0200 CEST m=+8.916493381,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.646195018 +0200 CEST m=+8.916533798,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.735790716 +0200 CEST m=+9.006129500,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.735829328 +0200 CEST m=+9.006168108,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.82809012 +0200 CEST m=+9.098428903,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.91680832 +0200 CEST m=+9.187147104,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:06.916901643 +0200 CEST m=+9.187240426,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:07.103986088 +0200 CEST m=+9.374324872,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:07.104072002 +0200 CEST m=+9.374410785,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:07.19839325 +0200 CEST m=+9.468732032,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:07.291533113 +0200 CEST m=+9.561871894,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:07.477555279 +0200 CEST m=+9.747894064,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:07.561144597 +0200 CEST m=+9.831483382,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:07.750697751 +0200 CEST m=+10.021036543,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:07.975398749 +0200 CEST m=+10.245737539,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.182061763 +0200 CEST m=+10.452400542,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.256247345 +0200 CEST m=+10.526586127,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.346108143 +0200 CEST m=+10.616446938,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.436847187 +0200 CEST m=+10.707185970,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.436897391 +0200 CEST m=+10.707236172,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.705474133 +0200 CEST m=+10.975812922,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.705530365 +0200 CEST m=+10.975869154,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.794081878 +0200 CEST m=+11.064420659,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.794121675 +0200 CEST m=+11.064460456,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.882268536 +0200 CEST m=+11.152607315,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.882310805 +0200 CEST m=+11.152649584,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.971388874 +0200 CEST m=+11.241727656,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:08.971477702 +0200 CEST m=+11.241816483,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:09.057278207 +0200 CEST m=+11.327616992,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:09.05732295 +0200 CEST m=+11.327661735,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:09.057340606 +0200 CEST m=+11.327679390,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:09.162301236 +0200 CEST m=+11.432640028,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:09.162384336 +0200 CEST m=+11.432723119,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:09.162429675 +0200 CEST m=+11.432768457,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:09.263558824 +0200 CEST m=+11.533897607,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:09.549681806 +0200 CEST m=+11.820020593,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:09.721917166 +0200 CEST m=+11.992255953,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:10.107512754 +0200 CEST m=+12.377851539,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:10.107616572 +0200 CEST m=+12.377955357,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:10.216677904 +0200 CEST m=+12.487016694,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:10.216799919 +0200 CEST m=+12.487138703,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:10.302920191 +0200 CEST m=+12.573258999,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:10.498589018 +0200 CEST m=+12.768927812,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:10.72123904 +0200 CEST m=+12.991577820,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:10.809695268 +0200 CEST m=+13.080034058,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:10.914299375 +0200 CEST m=+13.184638163,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:11.717421425 +0200 CEST m=+13.987760208,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:11.915517705 +0200 CEST m=+14.185856489,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:11.915556256 +0200 CEST m=+14.185895036,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:11.915571738 +0200 CEST m=+14.185910519,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:11.915586731 +0200 CEST m=+14.185925512,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:12.048640126 +0200 CEST m=+14.318978915,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:12.262864075 +0200 CEST m=+14.533202855,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:12.262901928 +0200 CEST m=+14.533240704,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:12.349612461 +0200 CEST m=+14.619951252,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:13.061355049 +0200 CEST m=+15.331693831,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:13.161756827 +0200 CEST m=+15.432095611,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:13.270717738 +0200 CEST m=+15.541056540,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:13.487538033 +0200 CEST m=+15.757876834,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:13.680189302 +0200 CEST m=+15.950528087,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:13.680229523 +0200 CEST m=+15.950568305,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:13.776328966 +0200 CEST m=+16.046667748,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:13.983595947 +0200 CEST m=+16.253934732,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:13.98363849 +0200 CEST m=+16.253977271,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:14.534988379 +0200 CEST m=+16.805327157,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:14.763426981 +0200 CEST m=+17.033765772,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:15.167171898 +0200 CEST m=+17.437510676,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:15.167208155 +0200 CEST m=+17.437546931,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:15.251490348 +0200 CEST m=+17.521829132,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:15.251571942 +0200 CEST m=+17.521910726,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:15.795535455 +0200 CEST m=+18.065874253,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:15.9049267 +0200 CEST m=+18.175265487,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:16.330866814 +0200 CEST m=+18.601205594,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:16.494849716 +0200 CEST m=+18.765188505,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:16.494895079 +0200 CEST m=+18.765233863,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:16.58540594 +0200 CEST m=+18.855744734,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:16.585559572 +0200 CEST m=+18.855898363,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:16.683830987 +0200 CEST m=+18.954169772,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:16.85726351 +0200 CEST m=+19.127602287,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:16.928470369 +0200 CEST m=+19.198809146,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:17.014787015 +0200 CEST m=+19.285125792,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:17.014841637 +0200 CEST m=+19.285180413,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:17.014856005 +0200 CEST m=+19.285194780,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:17.091266838 +0200 CEST m=+19.361605616,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:17.162865994 +0200 CEST m=+19.433204772,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:17.243900345 +0200 CEST m=+19.514239125,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:17.332430093 +0200 CEST m=+19.602768872,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:17.433872221 +0200 CEST m=+19.704211019,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:17.591277123 +0200 CEST m=+19.861615906,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:17.817240919 +0200 CEST m=+20.087579708,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:18.030069963 +0200 CEST m=+20.300408776,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:18.176265785 +0200 CEST m=+20.446604565,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:18.459220121 +0200 CEST m=+20.729558899,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:18.459284279 +0200 CEST m=+20.729623057,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:18.544514741 +0200 CEST m=+20.814853532,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:18.88334376 +0200 CEST m=+21.153682583,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:19.397077738 +0200 CEST m=+21.667416553,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:19.904707645 +0200 CEST m=+22.175046440,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:19.904818861 +0200 CEST m=+22.175157650,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:20.012772315 +0200 CEST m=+22.283111095,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:20.179969994 +0200 CEST m=+22.450308780,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:20.255084585 +0200 CEST m=+22.525423365,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:20.33573407 +0200 CEST m=+22.606072868,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:20.437699751 +0200 CEST m=+22.708038569,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:20.438189595 +0200 CEST m=+22.708528402,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:20.529813242 +0200 CEST m=+22.800152020,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:20.616645027 +0200 CEST m=+22.886983821,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:20.616758588 +0200 CEST m=+22.887097382,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:20.944296791 +0200 CEST m=+23.214635582,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:21.514504176 +0200 CEST m=+23.784842969,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:23.245795035 +0200 CEST m=+25.516133852,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:23.407874563 +0200 CEST m=+25.678213349,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:24.177116595 +0200 CEST m=+26.447455384,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:24.274056468 +0200 CEST m=+26.544395255,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:24.349803269 +0200 CEST m=+26.620142051,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:24.426605709 +0200 CEST m=+26.696944510,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:24.511309547 +0200 CEST m=+26.781648329,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:24.694866897 +0200 CEST m=+26.965205695,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:24.831535161 +0200 CEST m=+27.101873939,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:24.900672029 +0200 CEST m=+27.171010813,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:25.004517842 +0200 CEST m=+27.274856662,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:25.490601098 +0200 CEST m=+27.760939899,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:25.641126737 +0200 CEST m=+27.911465523,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:25.641635154 +0200 CEST m=+27.911973951,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:26.256040038 +0200 CEST m=+28.526378850,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:26.364758227 +0200 CEST m=+28.635097020,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:26.458191264 +0200 CEST m=+28.728530077,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:26.554177522 +0200 CEST m=+28.824516345,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:26.658007426 +0200 CEST m=+28.928346216,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:26.750313302 +0200 CEST m=+29.020652086,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:27.16285829 +0200 CEST m=+29.433197072,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:27.162900576 +0200 CEST m=+29.433239354,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:28.0134767 +0200 CEST m=+30.283815522,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:28.439317759 +0200 CEST m=+30.709656548,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:28.524063559 +0200 CEST m=+30.794402334,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:28.602068875 +0200 CEST m=+30.872407655,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:28.844010708 +0200 CEST m=+31.114349486,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:28.844054021 +0200 CEST m=+31.114392797,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:28.930689518 +0200 CEST m=+31.201028295,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:29.01407795 +0200 CEST m=+31.284416731,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:29.177120791 +0200 CEST m=+31.447459571,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:29.346568063 +0200 CEST m=+31.616906840,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:29.73040657 +0200 CEST m=+32.000745348,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.082104959 +0200 CEST m=+32.352443740,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.082181022 +0200 CEST m=+32.352519809,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.17630406 +0200 CEST m=+32.446642838,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.257796831 +0200 CEST m=+32.528135610,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.257847146 +0200 CEST m=+32.528185924,SSRSSSSSSSSSSS - 0000000000000000

