2025-09-11 16:24:07.793102846 ,SRSS - 0000000000000000,0
2025-09-11 16:24:07.793190007 ,SRSS - 0000000000000000,0
2025-09-11 16:24:07.79321046 ,SRSS - 0000000000000000,0
2025-09-11 16:24:07.79322896 ,SRSS - 0000000000000000,0
2025-09-11 16:24:07.793252698 ,SRSS - 0000000000000000,0
2025-09-11 16:24:07.793270625 ,SRSS - 0000000000000000,0
2025-09-11 16:24:07.793288893 ,SRRS - 0000000000000000,0
2025-09-11 16:24:07.7933066 ,SRRS - 0000000000000000,0
2025-09-11 16:24:07.793324356 ,SSSR - 0000000000000000,0
2025-09-11 16:24:07.793342284 ,SSRSSSSSSSSSSS - 0000000000000000,0
2025-09-11 16:24:07.79336107 ,SSSRSSSSSSSSSS - 0000000000000000,0
2025-09-11 16:24:09.216664859 ,SSSSSSSRSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:09.216773387 ,SSSSSSSRSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:09.216802456 ,SSSSSSSRSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:09.216824476 ,SSSSSSSSSSRRRS - 0000000000000000,1019168
2025-09-11 16:24:09.216847145 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:09.216868807 ,SSSSSSSSSSSSRS - 0000000000000000,1019168
2025-09-11 16:24:09.216889976 ,SSSRSSRSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:09.216911093 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:09.216932426 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:09.216953693 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:09.21697493 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340539296 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340587403 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340604317 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340619877 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340635891 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340651405 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340667425 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340683311 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340698796 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340714169 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:11.340729726 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.149876082 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.149984663 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.150041052 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.150089591 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.15013611 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.150182989 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.150232912 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.150285442 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.150340425 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.150387182 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:12.150432861 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.399214893 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.399266611 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.399285146 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.399300352 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.399315299 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.39933012 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.399346877 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.399361802 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.399378328 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.399392993 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:13.399409164 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.408899456 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.408992447 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.409041092 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.409085471 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.409151623 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.409197071 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.409250349 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.409293513 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.409358144 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.409429584 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:14.409500563 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:16.183450275 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:16.183574765 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:16.183655806 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:16.183708639 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:16.183761807 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:16.18381304 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:16.183864738 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:16.183916262 ,SSSSSRSSSSRSSS - 0000000000000000,1019168
2025-09-11 16:24:16.18396789 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:16.18401978 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:16.184071204 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.64262861 ,SSRRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.642918031 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.643088775 ,SSRRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.643273747 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.643445867 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.643613747 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.643782544 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.644005747 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.644192705 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.644372427 ,SSRRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:17.644548445 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.234320161 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.235443756 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.23634739 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.237657404 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.238578278 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.239434653 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.240375021 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.241251128 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.242241757 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.242646757 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.24303985 ,SSSSSSSSSSSSRS - 0000000000000000,1019168
2025-09-11 16:24:19.868839104 ,SSSSSSSSSSSSRS - 0000000000000000,1019168
2025-09-11 16:24:19.869051875 ,SSSSSSSSSSSSDS - 0000000000000000,1019168
2025-09-11 16:24:19.869126231 ,SSSSSSSSSSSSDS - 0000000000000000,1019168
2025-09-11 16:24:19.869187039 ,SSSSSSSSSSSSDS - 0000000000000000,1019168
2025-09-11 16:24:19.869259836 ,SSSSSSSSSSSSRS - 0000000000000000,1019168
2025-09-11 16:24:19.869315342 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.869372774 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.869427647 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.86948251 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.869538127 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:19.869942826 ,SSRRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.585084056 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.585923761 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.586065149 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.586086627 ,SSSRSSSSSRSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.5861064 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.586135226 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.586154678 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.58617381 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.586192911 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.586212165 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:21.586232714 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.620993935 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.621347334 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.621690953 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.621715171 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.62173387 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.621751672 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.621769093 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.621787692 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.621805072 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.621822574 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:22.621839722 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.231160048 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.231257367 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.231308468 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.2313571 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.231405226 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.231453369 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.231503487 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.231553265 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.231613019 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.231666266 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:23.23172205 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.038704919 ,SSRRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.038830677 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.038898698 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.038956798 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.039020518 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.039084013 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.039142299 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.039205187 ,SSRRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.039263414 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.039327223 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:24.039384579 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.409733792 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.409879025 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.409942148 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.409999041 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.410054628 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.410110473 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.410170974 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.410227289 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.410282917 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.410338427 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:25.410393845 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.913448622 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.913502716 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.913520721 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.91353566 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.913550035 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.913565679 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.913587435 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.913603685 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.91361796 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.913634095 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:26.913649683 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.322195726 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.322304545 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.322358163 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.322408291 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.322474744 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.322525995 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.322575338 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.322629059 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.32267865 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.322732929 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:27.32278612 ,SSRRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:28.302045602 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:28.302171638 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:28.302233595 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:28.302297028 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:28.302352765 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:28.302408864 ,SSRRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:28.30246611 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:28.302521709 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:28.30257839 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:24:28.302634358 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
