2025-09-11 16:49:42.032659833 ,SSRSSSSSSSSSSS - 0000000000000000,1158244
2025-09-11 16:49:42.032745947 ,SSRSSSSSSSSSSS - 0000000000000000,1158244
2025-09-11 16:49:42.032772197 ,SSSSSSSSSSSSRS - 0000000000000000,1158244
2025-09-11 16:49:42.032798151 ,SSRSSSSSSSSSSS - 0000000000001000,1158244
2025-09-11 16:49:42.032820602 ,SSSSSSSSRSSSSS - 0000000000001000,1158244
2025-09-11 16:49:42.032843591 ,SSRSSSSSRSSSSS - 0000000000001000,1158244
2025-09-11 16:49:42.032866187 ,SSSSSSSSRSSSSS - 0000000000000000,1158244
2025-09-11 16:49:42.032888657 ,SSSRS^^^^R^^^^^^^^^^^^^^^^^ - 0000000000000000,1158244
2025-09-11 16:49:42.032912659 ,^^ - ?,1158244
2025-09-11 16:49:42.032935461 ,SRSS - 0000000000000000,1158244
2025-09-11 16:49:42.032957938 ,SRSR - 0000000000000000,1158244
2025-09-11 16:49:42.451356443 ,SRSS - 0000000000000000,443120
2025-09-11 16:49:42.451411899 ,SRSS - 0000000000000000,443120
2025-09-11 16:49:42.451434303 ,SRRS - 0000000000000000,443120
2025-09-11 16:49:42.451453548 ,SRSS - 0000000000000000,443120
2025-09-11 16:49:42.451471916 ,SRRS - 0000000000000000,443120
2025-09-11 16:49:42.451491842 ,SRSS - 0000000000000000,443120
2025-09-11 16:49:42.451509786 ,SRSS - 0000000000000000,443120
2025-09-11 16:49:42.451529492 ,SRSS - 0000000000000000,443120
2025-09-11 16:49:42.451547511 ,SRSS - 0000000000000000,443120
2025-09-11 16:49:42.451567149 ,SSRSSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:49:42.451587654 ,SSRSSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:49:43.218395776 ,SSSRSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:49:43.218450157 ,SSRSSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:49:43.218468962 ,SSRSSSSSSSSSSS - 0000000000000000,443120
