2025-09-11 16:50:57.641936066 ,SSSRSSSSSSSSSS - 0000000000000000,1147932
2025-09-11 16:50:57.642122671 ,SSSRSSSSSSSSSS - 0000000000000000,1147932
2025-09-11 16:50:57.642191275 ,SSSRSSSSSSSSSS - 0000000000000000,1147932
2025-09-11 16:50:57.642251251 ,SSRSSSSSSSSSSS - 0000000000000000,1147932
2025-09-11 16:50:57.642308304 ,SSSSSSSRSSSSSS - 0000000000001000,1147932
2025-09-11 16:50:57.642364851 ,SSSRSSSRSSSSSS - 0000000000001000,1147932
2025-09-11 16:50:57.651608486 ,SSRSSSSSSSSSSS - 0000000000001000,1147932
2025-09-11 16:50:57.651687242 ,SSRRSSSSSSSSSS - 0000000000001000,1147932
2025-09-11 16:50:57.651743288 ,SSRRSSSRSSSSSS - 0000000000000000,1147932
2025-09-11 16:50:57.651798433 ,SSS^^^^R^^^^^^^^^^^^^^^^^^^ - 0000000000000000,1147932
2025-09-11 16:50:57.652387378 ,SRRS - 0000000000000000,1147932
2025-09-11 16:50:57.743829213 ,SRSS - 0000000000000000,344800
2025-09-11 16:50:57.744449942 ,SRSS - 0000000000000000,344800
2025-09-11 16:50:57.744775861 ,SRSS - 0000000000000000,344800
2025-09-11 16:50:57.74481284 ,SRSS - 0000000000000000,344800
2025-09-11 16:50:57.744834889 ,SRRS - 0000000000000000,344800
2025-09-11 16:50:57.744856551 ,SRSR - 0000000000000000,344800
2025-09-11 16:50:57.744878197 ,SRSS - 0000000000000000,344800
2025-09-11 16:50:57.744899188 ,SRSS - 0000000000000000,344800
2025-09-11 16:50:57.744919898 ,SRSS - 0000000000000000,344800
2025-09-11 16:50:57.744941682 ,SRSR - 0000000000000000,344800
2025-09-11 16:50:57.744962432 ,SRSR - 0000000000000000,344800
2025-09-11 16:50:59.016555658 ,SSSRSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:50:59.016606611 ,SSRSSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:50:59.01662729 ,SSSRSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:50:59.016649914 ,SSSRSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:50:59.016669616 ,SSSRSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:50:59.016691469 ,SSRSSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:50:59.016720746 ,SSRSSRSSSSSSSS - 0000000000000000,443120
2025-09-11 16:50:59.016742861 ,SSSSSRSSSSSSSS - 0000000000000000,443120
2025-09-11 16:50:59.016762032 ,SSSSSRSSSSSSSS - 0000000000000000,443120
2025-09-11 16:50:59.016781266 ,SSSRSSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:50:59.016801245 ,SSRRRSSSSSSSSS - 0000000000000000,443120
2025-09-11 16:51:00.424033663 ,SSSSRSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:00.424141731 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:00.424198507 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:00.424250279 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:00.424300576 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:00.424351309 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:00.42440152 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:00.424451746 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:00.424502042 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:00.424551785 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:00.424602154 ,SSSRSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:02.645517228 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
2025-09-11 16:51:02.645566265 ,SSRSSSSSSSSSSS - 0000000000000000,1019168
